hour;Zeitstempel;YYYYMMDD;hhmmss;unixtimestamp;P_el
421;2023-01-18 11:00:00+00:00;20220118;122250;1642504950;0.2944825
422;2023-01-18 12:00:00+00:00;20220118;132250;1642508550;0.376128
423;2023-01-18 13:00:00+00:00;20220118;142250;1642512150;1.06009925
424;2023-01-18 14:00:00+00:00;20220118;152250;1642515750;1.38444025
425;2023-01-18 15:00:00+00:00;20220118;162250;1642519350;0.59265925
426;2023-01-18 16:00:00+00:00;20220118;172250;1642522950;0.63653875
427;2023-01-18 17:00:00+00:00;20220118;182250;1642526550;0.65437875
428;2023-01-18 18:00:00+00:00;20220118;192250;1642530150;0.55394425
429;2023-01-18 19:00:00+00:00;20220118;202250;1642533750;0.6626335
430;2023-01-18 20:00:00+00:00;20220118;212250;1642537350;0.6776875
431;2023-01-18 21:00:00+00:00;20220118;222250;1642540950;0.67364475
432;2023-01-18 22:00:00+00:00;20220118;232250;1642544550;0.52128325
433;2023-01-18 23:00:00+00:00;20220119;2250;1642548150;0.449906
434;2023-01-19 00:00:00+00:00;20220119;12250;1642551750;0.47847575
435;2023-01-19 01:00:00+00:00;20220119;22250;1642555350;0.45229925
436;2023-01-19 02:00:00+00:00;20220119;32250;1642558950;0.27756875
437;2023-01-19 03:00:00+00:00;20220119;42250;1642562550;0.29325525
438;2023-01-19 04:00:00+00:00;20220119;52250;1642566150;0.291611
439;2023-01-19 05:00:00+00:00;20220119;62250;1642569750;0.309824
440;2023-01-19 06:00:00+00:00;20220119;72250;1642573350;0.40450925
441;2023-01-19 07:00:00+00:00;20220119;82250;1642576950;0.4007625
442;2023-01-19 08:00:00+00:00;20220119;92250;1642580550;0.2894215
443;2023-01-19 09:00:00+00:00;20220119;102250;1642584150;0.28189225
444;2023-01-19 10:00:00+00:00;20220119;112250;1642587750;0.29512675
445;2023-01-19 11:00:00+00:00;20220119;122250;1642591350;0.35597525
446;2023-01-19 12:00:00+00:00;20220119;132250;1642594950;0.769844
447;2023-01-19 13:00:00+00:00;20220119;142250;1642598550;0.58851475
448;2023-01-19 14:00:00+00:00;20220119;152250;1642602150;0.70950975
449;2023-01-19 15:00:00+00:00;20220119;162250;1642605750;0.5606685
450;2023-01-19 16:00:00+00:00;20220119;172250;1642609350;0.8357685
451;2023-01-19 17:00:00+00:00;20220119;182250;1642612950;0.48688225
452;2023-01-19 18:00:00+00:00;20220119;192250;1642616550;0.43583675
453;2023-01-19 19:00:00+00:00;20220119;202250;1642620150;0.7132845
454;2023-01-19 20:00:00+00:00;20220119;212250;1642623750;1.245821
455;2023-01-19 21:00:00+00:00;20220119;222250;1642627350;0.51509275
456;2023-01-19 22:00:00+00:00;20220119;232250;1642630950;0.41009525
457;2023-01-19 23:00:00+00:00;20220120;2250;1642634550;0.37448225
458;2023-01-20 00:00:00+00:00;20220120;12250;1642638150;0.30965425
459;2023-01-20 01:00:00+00:00;20220120;22250;1642641750;0.289865
460;2023-01-20 02:00:00+00:00;20220120;32250;1642645350;0.29054625
461;2023-01-20 03:00:00+00:00;20220120;42250;1642648950;0.285664
462;2023-01-20 04:00:00+00:00;20220120;52250;1642652550;0.89403325
463;2023-01-20 05:00:00+00:00;20220120;62250;1642656150;0.423371
464;2023-01-20 06:00:00+00:00;20220120;72250;1642659750;0.37841375
465;2023-01-20 07:00:00+00:00;20220120;82250;1642663350;0.28796475
466;2023-01-20 08:00:00+00:00;20220120;92250;1642666950;0.2930165
467;2023-01-20 09:00:00+00:00;20220120;102250;1642670550;0.291612
468;2023-01-20 10:00:00+00:00;20220120;112250;1642674150;0.3537285
469;2023-01-20 11:00:00+00:00;20220120;122250;1642677750;0.28262625
470;2023-01-20 12:00:00+00:00;20220120;132250;1642681350;0.2793865
471;2023-01-20 13:00:00+00:00;20220120;142250;1642684950;0.32963875
472;2023-01-20 14:00:00+00:00;20220120;152250;1642688550;0.86802175
473;2023-01-20 15:00:00+00:00;20220120;162250;1642692150;0.284267
474;2023-01-20 16:00:00+00:00;20220120;172250;1642695750;0.3162245
475;2023-01-20 17:00:00+00:00;20220120;182250;1642699350;1.00216075
476;2023-01-20 18:00:00+00:00;20220120;192250;1642702950;1.0390135
477;2023-01-20 19:00:00+00:00;20220120;202250;1642706550;0.560354
478;2023-01-20 20:00:00+00:00;20220120;212250;1642710150;1.106467
479;2023-01-20 21:00:00+00:00;20220120;222250;1642713750;0.744343
480;2023-01-20 22:00:00+00:00;20220120;232250;1642717350;0.499021
481;2023-01-20 23:00:00+00:00;20220121;2250;1642720950;0.5015035
482;2023-01-21 00:00:00+00:00;20220121;12250;1642724550;0.2669765
483;2023-01-21 01:00:00+00:00;20220121;22250;1642728150;0.25718425
484;2023-01-21 02:00:00+00:00;20220121;32250;1642731750;0.28793725
485;2023-01-21 03:00:00+00:00;20220121;42250;1642735350;0.287299
486;2023-01-21 04:00:00+00:00;20220121;52250;1642738950;0.38352975
487;2023-01-21 05:00:00+00:00;20220121;62250;1642742550;0.53171425
488;2023-01-21 06:00:00+00:00;20220121;72250;1642746150;0.50908
489;2023-01-21 07:00:00+00:00;20220121;82250;1642749750;0.46637075
490;2023-01-21 08:00:00+00:00;20220121;92250;1642753350;0.55188775
491;2023-01-21 09:00:00+00:00;20220121;102250;1642756950;0.852522
492;2023-01-21 10:00:00+00:00;20220121;112250;1642760550;0.27762975
493;2023-01-21 11:00:00+00:00;20220121;122250;1642764150;0.29438825
494;2023-01-21 12:00:00+00:00;20220121;132250;1642767750;0.5068705
495;2023-01-21 13:00:00+00:00;20220121;142250;1642771350;0.8647825
496;2023-01-21 14:00:00+00:00;20220121;152250;1642774950;0.605
497;2023-01-21 15:00:00+00:00;20220121;162250;1642778550;0.53652025
498;2023-01-21 16:00:00+00:00;20220121;172250;1642782150;0.72939625
499;2023-01-21 17:00:00+00:00;20220121;182250;1642785750;1.08346925
500;2023-01-21 18:00:00+00:00;20220121;192250;1642789350;0.5279415
501;2023-01-21 19:00:00+00:00;20220121;202250;1642792950;0.6052125
502;2023-01-21 20:00:00+00:00;20220121;212250;1642796550;0.36938525
503;2023-01-21 21:00:00+00:00;20220121;222250;1642800150;0.42677225
504;2023-01-21 22:00:00+00:00;20220121;232250;1642803750;0.42536725
505;2023-01-21 23:00:00+00:00;20220122;2250;1642807350;0.4185515
506;2023-01-22 00:00:00+00:00;20220122;12250;1642810950;0.2730255
507;2023-01-22 01:00:00+00:00;20220122;22250;1642814550;0.269567
508;2023-01-22 02:00:00+00:00;20220122;32250;1642818150;0.309011
509;2023-01-22 03:00:00+00:00;20220122;42250;1642821750;0.30459975
510;2023-01-22 04:00:00+00:00;20220122;52250;1642825350;0.280944
511;2023-01-22 05:00:00+00:00;20220122;62250;1642828950;0.26078175
512;2023-01-22 06:00:00+00:00;20220122;72250;1642832550;0.3590245
513;2023-01-22 07:00:00+00:00;20220122;82250;1642836150;0.33430375
514;2023-01-22 08:00:00+00:00;20220122;92250;1642839750;0.4313225
515;2023-01-22 09:00:00+00:00;20220122;102250;1642843350;1.7378775
516;2023-01-22 10:00:00+00:00;20220122;112250;1642846950;1.22422725
517;2023-01-22 11:00:00+00:00;20220122;122250;1642850550;0.86205425
518;2023-01-22 12:00:00+00:00;20220122;132250;1642854150;0.421389
519;2023-01-22 13:00:00+00:00;20220122;142250;1642857750;0.341659
520;2023-01-22 14:00:00+00:00;20220122;152250;1642861350;0.528672
521;2023-01-22 15:00:00+00:00;20220122;162250;1642864950;0.355999
522;2023-01-22 16:00:00+00:00;20220122;172250;1642868550;0.4907515
523;2023-01-22 17:00:00+00:00;20220122;182250;1642872150;0.4936255
524;2023-01-22 18:00:00+00:00;20220122;192250;1642875750;0.56823425
525;2023-01-22 19:00:00+00:00;20220122;202250;1642879350;0.69493775
526;2023-01-22 20:00:00+00:00;20220122;212250;1642882950;0.43508525
527;2023-01-22 21:00:00+00:00;20220122;222250;1642886550;0.48990375
528;2023-01-22 22:00:00+00:00;20220122;232250;1642890150;0.422274
529;2023-01-22 23:00:00+00:00;20220123;2250;1642893750;0.28807
530;2023-01-23 00:00:00+00:00;20220123;12250;1642897350;0.28963675
531;2023-01-23 01:00:00+00:00;20220123;22250;1642900950;0.28110425
532;2023-01-23 02:00:00+00:00;20220123;32250;1642904550;0.269392
533;2023-01-23 03:00:00+00:00;20220123;42250;1642908150;0.4639745
534;2023-01-23 04:00:00+00:00;20220123;52250;1642911750;0.49601825
535;2023-01-23 05:00:00+00:00;20220123;62250;1642915350;0.37942375
536;2023-01-23 06:00:00+00:00;20220123;72250;1642918950;0.3651525
537;2023-01-23 07:00:00+00:00;20220123;82250;1642922550;0.38573875
538;2023-01-23 08:00:00+00:00;20220123;92250;1642926150;0.349466
539;2023-01-23 09:00:00+00:00;20220123;102250;1642929750;0.293761
540;2023-01-23 10:00:00+00:00;20220123;112250;1642933350;1.07087375
541;2023-01-23 11:00:00+00:00;20220123;122250;1642936950;0.69744125
542;2023-01-23 12:00:00+00:00;20220123;132250;1642940550;0.6693
543;2023-01-23 13:00:00+00:00;20220123;142250;1642944150;0.429689
544;2023-01-23 14:00:00+00:00;20220123;152250;1642947750;0.44104
545;2023-01-23 15:00:00+00:00;20220123;162250;1642951350;0.675193
546;2023-01-23 16:00:00+00:00;20220123;172250;1642954950;0.62326175
547;2023-01-23 17:00:00+00:00;20220123;182250;1642958550;0.61525925
548;2023-01-23 18:00:00+00:00;20220123;192250;1642962150;1.30271975
549;2023-01-23 19:00:00+00:00;20220123;202250;1642965750;1.404825
550;2023-01-23 20:00:00+00:00;20220123;212250;1642969350;1.560387
551;2023-01-23 21:00:00+00:00;20220123;222250;1642972950;0.91755475
552;2023-01-23 22:00:00+00:00;20220123;232250;1642976550;0.43933825
553;2023-01-23 23:00:00+00:00;20220124;2250;1642980150;0.330323
554;2023-01-24 00:00:00+00:00;20220124;12250;1642983750;0.28553375
555;2023-01-24 01:00:00+00:00;20220124;22250;1642987350;0.28931175
556;2023-01-24 02:00:00+00:00;20220124;32250;1642990950;0.291818
557;2023-01-24 03:00:00+00:00;20220124;42250;1642994550;0.28705875
558;2023-01-24 04:00:00+00:00;20220124;52250;1642998150;0.34301375
559;2023-01-24 05:00:00+00:00;20220124;62250;1643001750;0.611508
560;2023-01-24 06:00:00+00:00;20220124;72250;1643005350;0.62451625
561;2023-01-24 07:00:00+00:00;20220124;82250;1643008950;0.9092695
562;2023-01-24 08:00:00+00:00;20220124;92250;1643012550;1.09603075
563;2023-01-24 09:00:00+00:00;20220124;102250;1643016150;1.063597
564;2023-01-24 10:00:00+00:00;20220124;112250;1643019750;0.804519
565;2023-01-24 11:00:00+00:00;20220124;122250;1643023350;1.2409945
566;2023-01-24 12:00:00+00:00;20220124;132250;1643026950;0.42537825
567;2023-01-24 13:00:00+00:00;20220124;142250;1643030550;0.9880405
568;2023-01-24 14:00:00+00:00;20220124;152250;1643034150;1.1023485
569;2023-01-24 15:00:00+00:00;20220124;162250;1643037750;0.429526
570;2023-01-24 16:00:00+00:00;20220124;172250;1643041350;0.41104825
571;2023-01-24 17:00:00+00:00;20220124;182250;1643044950;0.4704295
572;2023-01-24 18:00:00+00:00;20220124;192250;1643048550;1.0126445
573;2023-01-24 19:00:00+00:00;20220124;202250;1643052150;1.2110175
574;2023-01-24 20:00:00+00:00;20220124;212250;1643055750;0.9787205
575;2023-01-24 21:00:00+00:00;20220124;222250;1643059350;0.459917
576;2023-01-24 22:00:00+00:00;20220124;232250;1643062950;0.347293
577;2023-01-24 23:00:00+00:00;20220125;2250;1643066550;0.334921
578;2023-01-25 00:00:00+00:00;20220125;12250;1643070150;0.29072675
579;2023-01-25 01:00:00+00:00;20220125;22250;1643073750;0.28791175
580;2023-01-25 02:00:00+00:00;20220125;32250;1643077350;0.2594405
581;2023-01-25 03:00:00+00:00;20220125;42250;1643080950;0.254604
582;2023-01-25 04:00:00+00:00;20220125;52250;1643084550;0.38138725
583;2023-01-25 05:00:00+00:00;20220125;62250;1643088150;0.301337
584;2023-01-25 06:00:00+00:00;20220125;72250;1643091750;0.3718375
585;2023-01-25 07:00:00+00:00;20220125;82250;1643095350;0.39400375
586;2023-01-25 08:00:00+00:00;20220125;92250;1643098950;0.34258475
587;2023-01-25 09:00:00+00:00;20220125;102250;1643102550;0.46624675
588;2023-01-25 10:00:00+00:00;20220125;112250;1643106150;0.46303225
589;2023-01-25 11:00:00+00:00;20220125;122250;1643109750;0.907657
590;2023-01-25 12:00:00+00:00;20220125;132250;1643113350;0.28102225
591;2023-01-25 13:00:00+00:00;20220125;142250;1643116950;0.260399
592;2023-01-25 14:00:00+00:00;20220125;152250;1643120550;0.78987775
593;2023-01-25 15:00:00+00:00;20220125;162250;1643124150;0.5696785
594;2023-01-25 16:00:00+00:00;20220125;172250;1643127750;0.44981975
595;2023-01-25 17:00:00+00:00;20220125;182250;1643131350;0.91537325
596;2023-01-25 18:00:00+00:00;20220125;192250;1643134950;0.87824525
597;2023-01-25 19:00:00+00:00;20220125;202250;1643138550;1.37811425
598;2023-01-25 20:00:00+00:00;20220125;212250;1643142150;0.65809475
599;2023-01-25 21:00:00+00:00;20220125;222250;1643145750;0.58148575
600;2023-01-25 22:00:00+00:00;20220125;232250;1643149350;0.52825075
601;2023-01-25 23:00:00+00:00;20220126;2250;1643152950;0.42892575
602;2023-01-26 00:00:00+00:00;20220126;12250;1643156550;0.33060775
603;2023-01-26 01:00:00+00:00;20220126;22250;1643160150;0.2541355
604;2023-01-26 02:00:00+00:00;20220126;32250;1643163750;0.28247425
605;2023-01-26 03:00:00+00:00;20220126;42250;1643167350;0.29237625
606;2023-01-26 04:00:00+00:00;20220126;52250;1643170950;0.28771
607;2023-01-26 05:00:00+00:00;20220126;62250;1643174550;0.31039325
608;2023-01-26 06:00:00+00:00;20220126;72250;1643178150;0.37438975
609;2023-01-26 07:00:00+00:00;20220126;82250;1643181750;0.28710775
610;2023-01-26 08:00:00+00:00;20220126;92250;1643185350;0.578207
611;2023-01-26 09:00:00+00:00;20220126;102250;1643188950;0.43770525
612;2023-01-26 10:00:00+00:00;20220126;112250;1643192550;0.8786935
613;2023-01-26 11:00:00+00:00;20220126;122250;1643196150;1.1636525
614;2023-01-26 12:00:00+00:00;20220126;132250;1643199750;0.92421625
615;2023-01-26 13:00:00+00:00;20220126;142250;1643203350;0.606953
616;2023-01-26 14:00:00+00:00;20220126;152250;1643206950;0.28399725
617;2023-01-26 15:00:00+00:00;20220126;162250;1643210550;0.43544
618;2023-01-26 16:00:00+00:00;20220126;172250;1643214150;0.66953575
619;2023-01-26 17:00:00+00:00;20220126;182250;1643217750;0.568456
620;2023-01-26 18:00:00+00:00;20220126;192250;1643221350;0.45840325
621;2023-01-26 19:00:00+00:00;20220126;202250;1643224950;0.43636525
622;2023-01-26 20:00:00+00:00;20220126;212250;1643228550;0.54383275
623;2023-01-26 21:00:00+00:00;20220126;222250;1643232150;0.48965425
624;2023-01-26 22:00:00+00:00;20220126;232250;1643235750;0.39148225
625;2023-01-26 23:00:00+00:00;20220127;2250;1643239350;0.39362975
626;2023-01-27 00:00:00+00:00;20220127;12250;1643242950;0.400514
627;2023-01-27 01:00:00+00:00;20220127;22250;1643246550;0.297978
628;2023-01-27 02:00:00+00:00;20220127;32250;1643250150;0.2860315
629;2023-01-27 03:00:00+00:00;20220127;42250;1643253750;0.28338575
630;2023-01-27 04:00:00+00:00;20220127;52250;1643257350;0.28272475
631;2023-01-27 05:00:00+00:00;20220127;62250;1643260950;0.328143
632;2023-01-27 06:00:00+00:00;20220127;72250;1643264550;1.38535575
633;2023-01-27 07:00:00+00:00;20220127;82250;1643268150;0.95985275
634;2023-01-27 08:00:00+00:00;20220127;92250;1643271750;0.6255105
635;2023-01-27 09:00:00+00:00;20220127;102250;1643275350;0.32032625
636;2023-01-27 10:00:00+00:00;20220127;112250;1643278950;0.97365125
637;2023-01-27 11:00:00+00:00;20220127;122250;1643282550;0.42325575
638;2023-01-27 12:00:00+00:00;20220127;132250;1643286150;0.3288355
639;2023-01-27 13:00:00+00:00;20220127;142250;1643289750;0.42403525
640;2023-01-27 14:00:00+00:00;20220127;152250;1643293350;0.388788
641;2023-01-27 15:00:00+00:00;20220127;162250;1643296950;0.40742275
642;2023-01-27 16:00:00+00:00;20220127;172250;1643300550;0.29160725
643;2023-01-27 17:00:00+00:00;20220127;182250;1643304150;0.733387
644;2023-01-27 18:00:00+00:00;20220127;192250;1643307750;0.45027675
645;2023-01-27 19:00:00+00:00;20220127;202250;1643311350;0.7760895
646;2023-01-27 20:00:00+00:00;20220127;212250;1643314950;0.6105755
647;2023-01-27 21:00:00+00:00;20220127;222250;1643318550;0.89727775
648;2023-01-27 22:00:00+00:00;20220127;232250;1643322150;0.52814275
649;2023-01-27 23:00:00+00:00;20220128;2250;1643325750;0.29142375
650;2023-01-28 00:00:00+00:00;20220128;12250;1643329350;0.28194375
651;2023-01-28 01:00:00+00:00;20220128;22250;1643332950;0.28256275
652;2023-01-28 02:00:00+00:00;20220128;32250;1643336550;0.25237075
653;2023-01-28 03:00:00+00:00;20220128;42250;1643340150;0.2745015
654;2023-01-28 04:00:00+00:00;20220128;52250;1643343750;0.3267265
655;2023-01-28 05:00:00+00:00;20220128;62250;1643347350;0.4113175
656;2023-01-28 06:00:00+00:00;20220128;72250;1643350950;0.40465925
657;2023-01-28 07:00:00+00:00;20220128;82250;1643354550;1.1968905
658;2023-01-28 08:00:00+00:00;20220128;92250;1643358150;0.28368575
659;2023-01-28 09:00:00+00:00;20220128;102250;1643361750;0.2814265
660;2023-01-28 10:00:00+00:00;20220128;112250;1643365350;0.9449255
661;2023-01-28 11:00:00+00:00;20220128;122250;1643368950;0.56694125
662;2023-01-28 12:00:00+00:00;20220128;132250;1643372550;0.6273455
663;2023-01-28 13:00:00+00:00;20220128;142250;1643376150;0.68739175
664;2023-01-28 14:00:00+00:00;20220128;152250;1643379750;0.28584775
665;2023-01-28 15:00:00+00:00;20220128;162250;1643383350;0.44859075
666;2023-01-28 16:00:00+00:00;20220128;172250;1643386950;0.84327
667;2023-01-28 17:00:00+00:00;20220128;182250;1643390550;0.7113825
668;2023-01-28 18:00:00+00:00;20220128;192250;1643394150;0.57911075
669;2023-01-28 19:00:00+00:00;20220128;202250;1643397750;0.80841075
670;2023-01-28 20:00:00+00:00;20220128;212250;1643401350;1.10291825
671;2023-01-28 21:00:00+00:00;20220128;222250;1643404950;0.81521025
672;2023-01-28 22:00:00+00:00;20220128;232250;1643408550;0.4145035
673;2023-01-28 23:00:00+00:00;20220129;2250;1643412150;0.3121025
674;2023-01-29 00:00:00+00:00;20220129;12250;1643415750;0.27824825
675;2023-01-29 01:00:00+00:00;20220129;22250;1643419350;0.28464375
